Stations_ID, Mess_Datum, Qualitaets_Niveau, BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE, WINDGESCHWINDIGKEIT, LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
      282,19951108,  10,   8.0,   95.00,   7.6,    3.8,  994.60,   1.2,    1.1,    1.0,    4.8,   3.3,   6,    .7,     .000,   0,eor
      282,19951109,  10,   8.0,   98.00,   9.2,    6.1,  990.20,   1.8,    4.1,    4.2,    7.3,   3.6,   6,    .0,     .000,   0,eor
      282,19951110,  10,   7.3,   84.00,   7.9,    5.6,  987.30,   3.0,    4.2,    3.8,   10.3,   8.5,   0,    .0,    1.700,   0,eor
      282,19951111,  10,   6.3,   85.00,   7.3,    4.7,  987.70,   1.0,   -1.4,     .7,    9.4,   4.8,   0,    .0,    1.500,   0,eor
      282,19951112,  10,   2.0,   77.00,   6.7,    5.1,  989.10,   1.1,   -1.3,     .0,   13.5,   8.7,   0,    .0,    7.000,   0,eor
      282,19951113,  10,   8.0,   88.00,   7.2,    4.2,  989.60,   1.3,   -2.8,    -.8,    6.1,   4.1,   6,    .0,     .000,   0,eor
      282,19951114,  10,   8.0,   99.00,   8.9,    5.8,  987.00,   1.5,    3.3,    3.5,    7.0,   3.9,   6,    .4,     .000,   0,eor
      282,19951115,  10,   7.3,   94.00,   9.8,    7.8,  978.50,   2.0,    4.3,    5.3,    9.6,   6.2,   6,   7.8,     .000,   0,eor
      282,19951116,  10,   8.0,   94.00,  11.3,    9.7,  970.40,   3.0,    7.1,    7.7,   10.5,  10.1,   6,   6.6,     .000,   0,eor
      282,19951117,  10,   8.0,   91.00,   7.9,    4.2,  973.60,   1.9,    5.3,    2.4,   10.5,   7.5,   8,  12.9,     .000,   0,eor
      282,19951118,  10,   5.7,   84.00,   5.2,     .1,  991.50,   2.9,    -.5,   -1.5,    2.4,   8.3,   7,    .0,    5.100,   2,eor
      282,19951119,  10,   8.0,   88.00,   6.1,    1.9,  987.80,   3.9,    -.4,     .2,    2.5,  12.9,   8,   2.9,     .000,   1,eor
      282,19951120,  10,   1.0,   80.00,   4.5,   -1.4, 1000.50,   1.8,   -4.2,   -3.5,    3.6,   9.0,   0,    .0,    5.900,   0,eor
      282,19951121,  10,    .7,   82.00,   3.8,   -3.9, 1000.00,   1.3,   -8.9,   -7.5,    1.9,   8.0,   0,    .0,    8.100,   0,eor
      282,19951122,  10,   5.0,   76.00,   4.0,   -1.0,  998.50,   1.2,   -9.5,   -8.3,    2.4,   6.0,   0,    .0,    7.400,   0,eor
      282,19951123,  10,   8.0,   92.00,   6.5,    2.1,  998.80,   1.4,     .0,     .3,    2.9,   5.0,   0,    .0,     .000,   0,eor
      282,19951124,  10,   8.0,   92.00,   7.1,    3.1,  992.20,   2.7,    2.1,    2.2,    6.0,   6.3,   0,    .0,     .100,   0,eor
      282,19951125,  10,   8.0,   93.00,   6.3,    1.2,  988.50,   3.7,    1.7,     .5,    2.7,   8.6,   0,    .0,     .000,   0,eor
      282,19951126,  10,   5.0,   90.00,   5.2,   -1.4,  985.40,   2.2,    -.2,   -3.2,    1.0,   7.1,   0,    .0,     .100,   0,eor
      282,19951127,  10,   6.3,   86.00,   4.8,   -1.7,  984.00,    .5,   -6.9,   -5.2,    4.5,   2.0,   0,    .0,    6.100,   0,eor
      282,19951128,  10,   8.0,   90.00,   5.1,    -.9,  988.80,   1.4,   -5.4,   -3.8,    -.6,   5.5,   6,    .0,     .000,   0,eor
      282,19951129,  10,   8.0,   90.00,   5.3,    -.3,  995.10,   1.1,   -1.1,    -.9,     .0,   3.1,   6,    .0,     .000,   0,eor
      282,19951130,  10,   8.0,   84.00,   5.8,    1.4,  998.80,   1.7,    -.3,     .0,    2.6,   5.3,   0,    .0,     .000,   0,eor
      282,19951201,  10,   8.0,   84.00,   4.9,    -.6, 1000.60,   2.3,   -1.2,    -.9,    1.2,   6.0,   6,    .0,     .000,   0,eor
      282,19951202,  10,   8.0,   96.00,   6.1,     .5,  998.50,    .8,    -.9,    -.6,    1.1,   3.0,   6,    .0,     .000,   0,eor
      282,19951203,  10,   7.3,   85.00,   5.4,     .6,  996.40,   1.9,   -4.9,   -2.7,    1.5,   5.7,   6,    .0,     .000,   0,eor
      282,19951204,  10,   8.0,   75.00,   4.4,    -.9,  995.10,   3.2,   -1.0,   -1.6,     .9,  10.2,   7,    .0,     .000,   0,eor
      282,19951205,  10,   8.0,   72.00,   3.6,   -2.6,  991.60,   2.8,   -4.6,   -4.1,   -1.6,   8.6,   7,    .1,     .000,   0,eor
      282,19951206,  10,   7.7,   80.00,   4.0,   -2.4,  989.70,   1.8,   -7.4,   -5.3,     .0,   7.4,   7,    .0,     .000,   0,eor
      282,19951207,  10,   7.0,   80.00,   4.8,     .0,  990.60,   1.9,   -6.5,   -3.5,    3.5,   7.3,   0,    .0,    4.400,   0,eor
      282,19951208,  10,   8.0,   84.00,   5.3,     .6,  999.00,   2.1,   -1.1,    -.8,    2.2,   6.2,   0,    .0,     .000,   0,eor
      282,19951209,  10,   8.0,   90.00,   5.3,    -.6, 1005.10,   1.4,    -.4,   -1.1,     .6,   3.9,   0,    .0,     .000,   0,eor
      282,19951210,  10,   5.0,   90.00,   4.9,   -2.0, 1006.60,   1.0,   -1.9,   -3.2,     .6,   3.4,   0,    .0,     .000,   0,eor
      282,19951211,  10,   8.0,   94.00,   5.6,    -.3, 1001.50,   1.0,   -6.2,   -4.1,     .6,   3.2,   8,    .4,     .000,   0,eor
      282,19951212,  10,   7.3,   79.00,   5.1,     .3,  997.10,   2.8,   -1.0,    -.5,    2.3,   9.4,   7,   1.1,     .400,   0,eor
      282,19951213,  10,   6.3,   72.00,   4.2,   -1.0,  997.80,   3.2,   -4.0,   -1.9,    1.9,  11.1,   7,    .0,    3.300,   0,eor
      282,19951214,  10,   8.0,   74.00,   3.9,   -2.1,  993.80,  -999,   -2.9,   -2.7,   -1.8,  -999,   7,    .0,     .000,   0,eor
      282,19951215,  10,   3.0,   79.00,   4.6,    -.8,  996.60,   1.9,   -2.6,   -3.3,    2.0,   7.4,   0,    .0,    3.300,   0,eor
      282,19951216,  10,   5.3,   86.00,   4.6,   -1.6,  994.90,   1.5,   -7.2,   -5.8,    1.2,   6.4,   0,    .0,     .800,   0,eor
      282,19951217,  10,   8.0,   89.00,   5.0,   -1.2,  990.70,   2.1,   -1.3,   -1.3,    -.8,   6.1,   6,    .0,     .000,   0,eor
      282,19951218,  10,   8.0,   99.00,   6.3,     .9,  987.80,   1.4,   -1.5,   -1.5,    1.7,   3.2,   6,    .8,     .000,   0,eor
      282,19951219,  10,   8.0,   94.00,   6.7,    1.7,  988.40,   1.3,     .9,     .3,    3.4,   4.1,   6,   1.2,     .000,   0,eor
      282,19951220,  10,   7.7,   97.00,   6.5,    1.2,  981.70,   1.9,     .3,     .1,    2.5,   7.2,   8,   8.5,     .000,   0,eor
      282,19951221,  10,   7.3,   92.00,   4.8,   -1.9,  988.20,   1.1,   -8.3,   -6.3,    1.1,  -999,   8,   5.1,    3.500,   2,eor
      282,19951222,  10,   8.0,  100.00,   8.0,    4.2,  974.10,   3.1,    -.2,    -.6,    6.3,  -999,   6,   7.2,     .000,   3,eor
      282,19951223,  10,   8.0,   92.00,  10.8,    9.6,  961.00,   4.5,    3.1,    5.1,   11.8,  -999,   6,  14.4,     .000,   0,eor
      282,19951224,  10,   8.0,   94.00,   7.5,    3.1,  966.70,   2.0,    5.9,    1.3,   10.1,  10.8,   8,   7.1,     .000,   0,eor
      282,19951225,  10,   8.0,   91.00,   6.4,    1.8,  967.00,    .9,     .9,    1.2,    3.3,   6.2,   6,    .3,     .000,   0,eor
      282,19951226,  10,   7.7,   82.00,   4.8,    -.5,  974.00,   1.6,   -3.7,   -2.2,    1.4,   5.7,   7,    .0,    2.600,   0,eor
      282,19951227,  10,   5.0,   70.00,   3.2,   -4.4,  985.30,   2.4,   -3.2,   -6.2,    -.5,   7.2,   0,    .0,    3.100,   0,eor
      282,19951228,  10,    .0,   70.00,   2.8,   -6.1,  988.80,   1.4,  -11.8,  -10.3,   -2.2,   5.0,   0,    .0,    6.400,   0,eor
      282,19951229,  10,   1.0,   62.00,   2.3,   -6.4,  989.90,   2.2,  -13.3,  -11.2,   -1.0,   8.9,   0,    .0,    6.000,   0,eor
      282,19951230,  10,   5.0,   61.00,   2.5,   -5.0,  978.50,   2.6,  -12.0,  -10.1,   -2.3,   8.1,   8,   1.2,    6.000,   0,eor
      282,19951231,  10,   7.7,   78.00,   4.1,   -1.7,  971.10,   2.6,   -4.9,   -4.9,     .7,   6.9,   0,    .0,    1.500,   1,eor
      282,19960101,  10,   7.7,   85.00,   4.2,   -3.4,  976.80,   1.4,   -3.2,   -5.2,    -.5,   5.3,   0,    .0,     .000,   1,eor
      282,19960102,  10,   8.0,   86.00,   4.5,   -2.0,  982.80,   1.1,   -9.9,   -6.4,     .3,   4.1,   6,    .0,     .000,   1,eor
      282,19960103,  10,   7.7,   75.00,   3.8,   -2.4,  994.70,   1.3,   -3.1,   -3.1,    -.7,   5.2,   0,    .0,     .000,   1,eor
      282,19960104,  10,   1.7,   82.00,   3.0,   -7.8,  991.50,    .8,  -12.3,  -10.7,     .7,   3.8,   0,    .0,    5.500,   1,eor
      282,19960105,  10,    .3,   73.00,   2.6,   -7.3,  980.80,   1.4,  -16.0,  -14.1,    -.8,   6.8,   0,    .0,    7.000,   1,eor
      282,19960106,  10,   5.0,   74.00,   2.9,   -5.5,  975.20,   1.8,  -16.5,  -14.8,   -2.4,   6.9,   6,    .0,    3.900,   1,eor
      282,19960107,  10,   8.0,   87.00,   5.3,     .1,  976.50,   1.2,   -9.1,   -6.6,    1.8,   5.2,   6,    .5,     .000,   1,eor
      282,19960108,  10,   7.7,   96.00,   6.6,    1.6,  987.30,    .7,     .0,     .5,    3.0,   4.0,   6,    .0,     .000,   1,eor
      282,19960109,  10,   8.0,   89.00,   6.4,    2.1,  984.00,   2.4,     .4,    1.2,    3.5,   7.2,   0,    .0,     .000,   0,eor
      282,19960110,  10,   8.0,   89.00,   5.9,     .9,  983.10,   2.1,     .3,    -.1,    1.8,   6.5,   0,    .0,     .000,   0,eor
      282,19960111,  10,   4.7,   89.00,   5.6,     .2,  980.00,    .7,   -2.5,   -1.8,    5.5,   4.2,   0,    .0,    5.000,   0,eor
      282,19960112,  10,   4.7,   87.00,   5.6,     .2,  979.80,    .5,   -3.0,   -2.1,    7.7,   3.3,   0,    .0,    4.600,   0,eor
      282,19960113,  10,   8.0,   96.00,   5.6,    -.4,  991.40,   1.0,   -5.7,   -4.4,     .8,   3.6,   0,    .0,     .000,   0,eor
      282,19960114,  10,   8.0,   88.00,   6.1,    1.5,  995.10,   1.7,    -.2,     .2,    2.7,   5.4,   0,    .0,     .000,   0,eor
      282,19960115,  10,   8.0,   86.00,   5.6,     .6, 1000.30,   1.7,    -.1,     .2,    1.3,   5.4,   0,    .0,     .000,   0,eor
      282,19960116,  10,   8.0,   88.00,   5.2,    -.7, 1003.20,   2.0,    -.4,   -1.3,     .9,   5.4,   0,    .0,     .000,   0,eor
      282,19960117,  10,   5.3,   84.00,   4.0,   -3.8, 1001.20,   1.7,   -4.2,   -6.6,    -.2,   5.1,   0,    .0,    4.500,   0,eor
      282,19960118,  10,   8.0,   87.00,   4.0,   -4.0,  995.60,   1.4,   -4.8,   -5.2,   -3.1,   4.6,   0,    .0,     .000,   0,eor
      282,19960119,  10,   6.7,   80.00,   3.7,   -3.7,  991.10,   1.7,   -5.1,   -5.7,   -2.3,   5.7,   0,    .0,    1.800,   0,eor
      282,19960120,  10,   8.0,   72.00,   3.8,   -2.1,  989.70,   3.2,   -3.9,   -3.9,    -.8,   9.3,   7,    .0,     .000,   0,eor
      282,19960121,  10,   7.7,   75.00,   3.8,   -2.4,  993.10,   3.0,   -5.6,   -4.3,   -1.3,   8.7,   0,    .0,     .000,   0,eor
      282,19960122,  10,    .0,   70.00,   3.6,   -2.2,  991.20,   2.8,   -8.3,   -5.3,    2.5,   9.3,   0,    .0,    7.200,   0,eor
      282,19960123,  10,   4.0,   73.00,   3.5,   -3.5,  986.40,   3.3,   -9.5,   -6.1,     .2,  10.3,   0,    .0,    4.000,   0,eor
      282,19960124,  10,   7.7,   68.00,   3.4,   -2.7,  984.10,   3.8,   -7.4,   -4.9,   -1.0,  10.8,   7,    .0,     .000,   0,eor
      282,19960125,  10,   8.0,   63.00,   2.4,   -6.1,  983.90,   2.8,   -6.8,   -7.1,   -2.7,   9.2,   7,    .0,     .000,   0,eor
      282,19960126,  10,   8.0,   69.00,   2.8,   -5.4,  984.90,   2.8,   -7.2,   -7.1,   -3.9,   8.9,   7,    .0,     .600,   0,eor
      282,19960127,  10,   8.0,   71.00,   3.4,   -3.6,  990.90,   2.0,   -6.2,   -5.4,    -.8,   5.5,   0,    .0,     .000,   0,eor
      282,19960128,  10,   7.7,   72.00,   3.3,   -4.2,  992.50,   2.2,   -5.7,   -5.8,   -2.1,   6.4,   7,    .0,     .000,   0,eor
      282,19960129,  10,   2.3,   73.00,   4.4,    -.2,  992.50,   2.8,   -8.8,   -6.1,    2.7,  11.6,   0,    .0,    5.900,   0,eor
      282,19960130,  10,    .0,   61.00,   3.3,   -1.8,  997.80,   2.7,   -8.9,   -4.8,    3.3,   9.5,   0,    .0,    8.200,   0,eor
      282,19960131,  10,    .0,   54.00,   2.6,   -1.8,  997.20,   2.2,  -12.0,   -8.9,    4.1,  11.8,   0,    .0,    8.500,   0,eor
      282,19960201,  10,    .0,   64.00,   2.5,   -5.5,  991.30,   1.3,  -13.7,  -11.8,    3.8,  10.2,   0,    .0,    8.500,   0,eor
      282,19960202,  10,   5.3,   70.00,   3.2,   -3.1,  982.20,    .8,  -12.3,  -11.5,    2.0,   3.4,   7,   1.3,    5.100,   0,eor
      282,19960203,  10,   8.0,   89.00,   5.2,    -.6,  982.50,   1.2,   -2.6,   -2.3,     .5,   6.0,   7,    .2,     .000,   2,eor
      282,19960204,  10,   7.3,   82.00,   3.3,   -6.1,  986.00,   1.6,  -14.1,  -10.4,    -.4,   6.8,   7,    .0,    2.500,   2,eor
      282,19960205,  10,   7.0,   88.00,   3.0,   -8.5,  984.20,   1.1,  -16.8,  -13.7,   -2.4,   3.1,   7,    .0,     .000,   2,eor
      282,19960206,  10,   2.7,   68.00,   2.3,   -7.2,  973.30,   2.5,  -18.6,  -14.6,   -1.0,   9.6,   0,    .0,    7.700,   2,eor
      282,19960207,  10,   2.7,   70.00,   2.2,   -8.4,  971.90,   2.5,  -19.1,  -16.3,   -2.9,   9.1,   0,    .0,    7.600,   2,eor
      282,19960208,  10,   6.7,   72.00,   2.7,   -6.4,  981.00,   1.4,  -15.4,  -13.8,   -2.8,   5.1,   7,    .0,    3.600,   2,eor
      282,19960209,  10,   5.0,   85.00,   3.4,   -6.6,  991.30,   1.4,  -11.1,   -9.0,    -.1,   4.9,   7,    .0,     .500,   2,eor
      282,19960210,  10,   7.7,   82.00,   3.9,   -2.9,  986.60,   2.4,  -12.0,  -10.2,   -1.2,   8.4,   7,    .0,     .000,   2,eor
      282,19960211,  10,   7.7,   93.00,   6.1,     .9,  985.30,   2.3,   -6.5,   -2.8,    2.3,   5.9,   8,    .7,     .000,   2,eor
      282,19960212,  10,   7.3,   86.00,   6.3,    2.6,  973.40,   5.0,    -.8,     .4,    5.6,  18.6,   8,   6.2,    1.700,   1,eor
      282,19960213,  10,   7.7,   93.00,   6.2,    1.2,  969.60,   3.0,     .0,     .1,    3.0,   9.5,   8,   2.3,     .000,   0,eor
      282,19960214,  10,   8.0,   81.00,   5.0,     .2,  992.80,   3.7,   -1.0,   -1.2,    1.3,   9.4,   7,    .1,     .000,   1,eor
      282,19960215,  10,   8.0,   81.00,   4.5,   -1.3, 1002.20,   1.9,   -2.1,   -1.9,     .4,   6.4,   7,   4.3,     .000,   1,eor
      282,19960216,  10,   8.0,   94.00,   5.9,     .5,  990.10,   2.5,   -2.2,   -1.8,    1.5,   9.5,   8,   4.9,     .000,   4,eor
      282,19960217,  10,   7.7,   84.00,   6.4,    3.1,  983.20,   4.2,    -.1,    1.4,    4.5,  13.5,   6,   2.2,    1.300,   2,eor
      282,19960218,  10,   8.0,   91.00,   6.6,    2.4,  972.50,   3.4,     .4,    1.3,    3.8,  11.5,   8,   9.1,     .000,   0,eor
      282,19960219,  10,   4.7,   84.00,   5.7,     .8,  967.10,   2.2,    -.3,   -1.4,    5.5,   7.7,   8,    .0,    1.600,   0,eor
      282,19960220,  10,   7.3,   83.00,   5.4,     .7,  980.30,   2.0,   -4.2,   -3.0,    3.6,   8.3,   8,    .0,     .300,   0,eor
      282,19960221,  10,   7.3,   69.00,   3.2,   -3.9,  985.60,   3.4,   -4.2,   -4.5,     .2,  10.1,   7,    .0,     .800,   0,eor
      282,19960222,  10,   7.7,   85.00,   3.4,   -5.4,  987.80,   2.2,   -8.6,   -6.9,   -3.4,   7.4,   7,    .3,     .300,   0,eor
      282,19960223,  10,   5.0,   84.00,   3.0,   -8.1,  989.20,   1.1,  -11.1,  -10.6,   -2.6,   3.8,   7,    .0,    1.600,   1,eor
      282,19960224,  10,   4.0,   69.00,   2.9,   -4.0,  987.00,   2.3,  -16.7,  -15.0,     .3,   6.2,   7,    .0,    6.800,   1,eor
      282,19960225,  10,   4.3,   64.00,   5.0,    3.4,  983.70,   3.7,   -1.9,    -.8,    9.7,   9.1,   0,    .0,    7.800,   1,eor
      282,19960226,  10,   1.7,   77.00,   5.1,    1.4,  987.20,   1.7,   -5.7,   -4.0,   11.3,   5.7,   0,    .0,    9.700,   0,eor
      282,19960227,  10,   2.3,   77.00,   5.0,    1.1,  991.20,    .8,   -6.2,   -4.8,   10.1,   4.4,   0,    .0,    9.500,   0,eor
      282,19960228,  10,   3.3,   72.00,   5.1,    2.9,  995.30,   1.0,   -4.9,   -4.1,   12.1,   5.8,   0,    .0,    8.500,   0,eor
      282,19960229,  10,   4.3,   68.00,   5.3,    4.1,  996.50,   1.6,   -5.1,   -3.7,   10.2,   8.4,   6,    .0,    7.600,   0,eor
      282,19960301,  10,   5.3,   78.00,   4.4,   -1.9,  992.40,   3.6,    -.5,   -4.3,    5.2,  11.8,   7,    .5,     .000,   0,eor
      282,19960302,  10,   3.0,   73.00,   3.6,   -2.5,  990.80,   1.9,  -10.9,   -8.7,    4.5,  11.5,   7,    .1,    6.000,   1,eor
      282,19960303,  10,   4.3,   69.00,   3.7,   -2.0,  989.80,   2.0,   -4.5,   -3.4,    1.3,   7.3,   7,    .0,    5.200,   1,eor
      282,19960304,  10,   4.0,   74.00,   3.5,   -3.2,  990.70,   1.0,   -7.9,   -7.1,    1.1,  -999,   7,    .0,    3.800,   0,eor
      282,19960305,  10,   8.0,   84.00,   4.9,    -.6,  993.10,   1.2,   -6.8,   -5.8,    1.5,  -999,   8,    .1,     .000,   0,eor
      282,19960306,  10,   8.0,   86.00,   5.6,     .8,  992.70,   1.5,    -.6,    -.1,    2.0,   4.8,   8,    .8,     .000,   0,eor
      282,19960307,  10,   5.0,   71.00,   4.9,    2.0,  991.20,   3.1,   -1.2,    -.6,    6.1,  11.3,   7,    .0,    1.700,   2,eor
      282,19960308,  10,    .0,   57.00,   4.0,    1.8,  996.00,   3.8,   -3.0,    -.8,    6.9,  11.0,   0,    .0,   10.200,   0,eor
      282,19960309,  10,    .0,   57.00,   3.6,     .8,  997.40,   2.9,   -4.8,   -2.9,    6.2,  11.7,   0,    .0,   10.000,   0,eor
      282,19960310,  10,    .0,   53.00,   3.3,     .5,  997.10,   2.8,   -6.4,   -3.6,    7.4,  12.9,   7,    .0,   10.400,   0,eor
      282,19960311,  10,   5.0,   69.00,   3.2,   -3.7,  989.20,   2.9,   -4.3,   -4.8,     .6,   9.3,   7,    .1,    4.600,   0,eor
      282,19960312,  10,   5.7,   75.00,   3.4,   -4.0,  985.20,   2.8,   -9.4,   -7.1,   -1.9,   9.6,   7,    .0,     .000,   1,eor
      282,19960313,  10,   4.3,   75.00,   3.5,   -3.3,  982.80,   1.9,   -6.5,   -6.0,     .5,   5.6,   7,    .0,    1.600,   0,eor
      282,19960314,  10,   2.7,   67.00,   3.8,     .0,  982.90,   2.1,  -10.4,   -9.4,    5.9,   8.2,   0,    .0,    9.500,   0,eor
      282,19960315,  10,   2.7,   72.00,   5.3,    3.1,  981.30,   1.9,   -7.0,   -5.2,    9.9,   8.8,   0,    .0,    9.400,   0,eor
      282,19960316,  10,   4.0,   75.00,   5.9,    3.2,  980.50,   2.5,   -4.5,   -2.2,    9.6,  11.8,   0,    .0,    6.300,   0,eor
      282,19960317,  10,   8.0,   75.00,   6.4,    5.0,  987.10,   1.0,   -2.5,     .0,    8.9,   4.6,   0,    .0,     .000,   0,eor
      282,19960318,  10,   5.7,   75.00,   6.5,    5.2,  988.90,   1.9,     .9,    1.5,   10.2,   6.5,   6,    .0,    5.400,   0,eor
      282,19960319,  10,   3.7,   72.00,   6.5,    5.3,  986.40,   1.5,     .6,    1.5,   12.8,   4.8,   0,    .0,    3.300,   0,eor
      282,19960320,  10,   2.0,   78.00,   5.1,    1.1,  983.20,    .8,   -6.2,   -4.7,   10.7,   5.1,   0,    .0,    6.600,   0,eor
      282,19960321,  10,   6.3,   80.00,   7.5,    6.5,  984.10,   1.1,   -5.0,   -3.3,   13.1,   7.6,   6,   3.7,    2.800,   0,eor
      282,19960322,  10,   7.7,   94.00,   9.1,    6.2,  987.70,   1.2,    3.3,    4.4,   10.1,   3.7,   6,   4.9,     .200,   0,eor
      282,19960323,  10,   7.3,   88.00,   9.5,    8.2,  990.10,   2.4,    3.3,    4.0,   11.4,   7.1,   6,    .0,     .200,   0,eor
      282,19960324,  10,   5.3,   87.00,   9.4,    7.6,  991.50,   1.8,    4.1,    5.0,   13.6,   8.4,   6,    .0,    1.400,   0,eor
      282,19960325,  10,   1.7,   76.00,   6.5,    4.9,  991.30,   2.3,   -3.2,   -2.2,   12.1,   8.4,   6,    .0,   10.200,   0,eor
      282,19960326,  10,   8.0,   88.00,   7.7,    4.8,  981.40,   2.3,   -1.3,    1.3,    6.3,   8.3,   6,   2.8,     .000,   0,eor
      282,19960327,  10,   3.0,   60.00,   3.8,     .2,  989.60,   3.4,     .4,   -3.0,    6.0,  11.0,   0,    .0,    9.300,   0,eor
      282,19960328,  10,   4.0,   67.00,   3.8,     .2,  985.00,   1.2,   -9.3,   -7.7,    7.6,   6.7,   7,    .4,    9.500,   0,eor
      282,19960329,  10,   7.7,   79.00,   5.5,    2.1,  981.70,   2.3,   -4.4,   -2.8,    6.6,  11.9,   7,    .5,    2.700,   1,eor
      282,19960330,  10,   5.0,   83.00,   5.4,     .5,  981.60,   2.0,   -1.0,   -1.2,    4.4,  14.2,   7,   1.3,    1.500,   0,eor
      282,19960331,  10,   4.7,   78.00,   4.5,    -.5,  984.60,   2.2,  -12.5,   -4.4,    4.5,  10.9,   7,   1.4,    7.900,   2,eor
      282,19960401,  10,   4.3,   77.00,   5.0,     .9,  981.80,   1.7,   -2.1,   -1.5,    5.9,   7.8,   7,    .1,    4.800,   3,eor
      282,19960402,  10,   4.3,   66.00,   4.6,    1.8,  986.50,   3.0,   -4.7,   -2.8,    6.1,   9.3,   0,    .0,    2.800,   0,eor
      282,19960403,  10,   7.7,   84.00,   5.3,     .3,  993.10,   3.4,   -3.4,   -1.4,    2.9,  13.9,   7,    .8,     .900,   0,eor
      282,19960404,  10,   8.0,   95.00,   6.2,    1.1,  994.90,   2.3,    -.3,     .1,    1.8,   6.3,   8,   3.7,     .000,   1,eor
      282,19960405,  10,   8.0,   87.00,   7.3,    4.4,  991.30,   2.1,     .9,    1.3,    5.7,   6.9,   6,    .0,     .000,   0,eor
      282,19960406,  10,   4.7,   88.00,   7.7,    4.4,  990.50,   1.6,    3.7,    2.0,   10.2,   5.6,   6,    .0,    1.500,   0,eor
      282,19960407,  10,   6.3,   90.00,   8.3,    5.5,  992.00,   1.1,    -.9,    -.2,   13.1,   3.9,   6,    .0,    4.700,   0,eor
      282,19960408,  10,   6.3,   72.00,   8.1,    9.8,  994.80,   1.3,    -.6,     .5,   18.7,   9.4,   6,    .0,    6.300,   0,eor
      282,19960409,  10,   6.7,   87.00,   8.4,    5.8,  995.80,   1.5,    1.1,    2.9,   12.4,   7.8,   6,    .0,    1.200,   0,eor
      282,19960410,  10,   8.0,   93.00,   8.4,    5.1,  989.90,   1.1,     .6,    2.0,    8.9,   3.5,   6,    .0,     .000,   0,eor
      282,19960411,  10,   8.0,   79.00,   8.2,    8.0,  984.50,   2.0,    1.8,    3.0,   14.9,   8.7,   8,    .7,    1.300,   0,eor
      282,19960412,  10,   5.7,   62.00,   4.0,     .2,  987.30,   2.9,     .2,   -2.3,    7.2,   8.6,   7,    .0,    7.700,   0,eor
      282,19960413,  10,   8.0,   73.00,   4.9,    1.8,  990.50,   1.4,   -7.6,   -6.3,    5.8,   6.3,   0,    .0,    2.200,   0,eor
      282,19960414,  10,   6.3,   65.00,   5.6,    4.7,  994.40,   2.3,   -1.6,     .0,   11.1,   9.9,   0,    .0,    3.800,   0,eor
      282,19960415,  10,    .7,   54.00,   4.5,    5.4,  997.20,   1.7,   -6.0,   -3.5,   14.5,   8.4,   0,    .0,   13.000,   0,eor
      282,19960416,  10,    .7,   54.00,   4.8,    6.6,  990.30,    .9,   -5.5,   -3.7,   17.3,   5.6,   0,    .0,   12.900,   0,eor
      282,19960417,  10,    .0,   42.00,   4.9,    9.6,  983.90,   2.0,   -4.4,   -2.0,   18.8,   9.3,   0,    .0,   12.800,   0,eor
      282,19960418,  10,   1.7,   59.00,   6.5,    9.7,  990.20,   1.3,   -3.0,   -1.8,   20.8,   7.3,   0,    .0,   11.500,   0,eor
      282,19960419,  10,    .7,   61.00,   7.6,   11.4,  991.30,    .9,    -.4,     .6,   22.7,   7.2,   0,    .0,   11.100,   0,eor
      282,19960420,  10,   1.7,   57.00,   8.0,   13.7,  987.40,   1.1,     .9,    1.9,   25.6,   6.4,   0,    .0,   12.300,   0,eor
      282,19960421,  10,    .7,   52.00,   8.0,   15.2,  984.40,   1.4,    1.6,    3.0,   27.1,   8.9,   0,    .0,   12.500,   0,eor
      282,19960422,  10,   4.3,   48.00,   8.0,   16.4,  983.20,   1.4,    2.6,    3.7,   28.0,   9.6,   0,    .0,   10.800,   0,eor
      282,19960423,  10,   6.3,   48.00,  10.3,   19.2,  981.60,   2.3,    3.6,    5.1,   26.7,  11.5,   6,   7.2,   10.300,   0,eor
      282,19960424,  10,   6.7,   86.00,  12.0,   11.4,  991.10,   2.0,   10.8,    9.7,   19.5,  10.9,   6,   3.9,    2.100,   0,eor
      282,19960425,  10,   4.7,   75.00,   8.9,    9.8,  995.30,   1.3,    5.9,    5.3,   18.0,   6.5,   0,    .0,    7.500,   0,eor
      282,19960426,  10,   2.3,   64.00,   8.2,   11.5,  992.20,    .9,     .6,     .8,   20.0,   5.9,   0,    .0,   13.100,   0,eor
      282,19960427,  10,   2.0,   56.00,   9.5,   15.5,  985.90,   2.4,    4.1,    5.3,   22.5,  11.5,   6,    .0,   11.500,   0,eor
      282,19960428,  10,   7.3,   70.00,  11.2,   14.4,  978.70,   1.9,    9.5,   10.5,   20.7,   6.4,   6,   3.2,    1.800,   0,eor
      282,19960429,  10,   4.7,   69.00,   9.5,   11.8,  977.50,   1.8,    9.2,    9.7,   18.0,   7.0,   6,    .0,    6.000,   0,eor
